seed,method,estimate,bias,alpha,beta,propensity_spec,outcome_spec,setting,n,truth,truth_key
95,DR,0.9860452265596109,-0.01395477344038909,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
95,DR.ofal,0.9920613881435771,-0.007938611856422861,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
95,DR.pfal,0.9720791423272347,-0.02792085767276531,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
95,DR.o&pfal,0.6766215429628638,-0.3233784570371362,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
96,IPW,0.9248507859347879,-0.07514921406521213,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
96,IPW.fal,0.35728405124480667,-0.6427159487551933,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
96,OR,1.0108490937922603,0.01084909379226029,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
96,OR.fal,0.5970584112981195,-0.40294158870188046,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
96,DR,1.0303273422684083,0.030327342268408275,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
96,DR.ofal,1.0346132264711627,0.03461322647116272,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
96,DR.pfal,1.0059763857737984,0.005976385773798443,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
96,DR.o&pfal,0.5178721880245617,-0.4821278119754383,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
97,IPW,0.9187550728092732,-0.08124492719072685,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
97,IPW.fal,0.15053381372720584,-0.8494661862727941,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
97,OR,0.9153759946165858,-0.08462400538341419,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
97,OR.fal,0.35527712812881634,-0.6447228718711837,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
97,DR,0.9097542224850818,-0.09024577751491825,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
97,DR.ofal,0.9192405252592342,-0.08075947474076584,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
97,DR.pfal,0.9243791215421311,-0.07562087845786891,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
97,DR.o&pfal,0.262780982027085,-0.737219017972915,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
98,IPW,0.7682983840433781,-0.23170161595662186,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
98,IPW.fal,0.2766392305017839,-0.723360769498216,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
98,OR,0.8612113832668713,-0.1387886167331287,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
98,OR.fal,0.4006445294868253,-0.5993554705131747,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
98,DR,0.8488166391734657,-0.15118336082653427,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
98,DR.ofal,0.8033798621707781,-0.19662013782922194,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
98,DR.pfal,0.8563696056689352,-0.14363039433106484,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
98,DR.o&pfal,0.29418848371736517,-0.7058115162826348,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
99,IPW,1.093671584544214,0.09367158454421398,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
99,IPW.fal,0.5147236459724466,-0.4852763540275534,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
99,OR,1.0922162077235924,0.0922162077235924,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
99,OR.fal,0.633863821926148,-0.366136178073852,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
99,DR,1.0895052337256503,0.08950523372565033,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
99,DR.ofal,1.0478177142232958,0.04781771422329584,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
99,DR.pfal,1.0878625806669016,0.08786258066690156,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
99,DR.o&pfal,0.5807815361945623,-0.4192184638054377,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
100,IPW,1.3170201345337231,0.31702013453372313,"[-1.0, 1.0, 0.0, 0.0, -1.0]",,true,,A,1000,1.0,mu_true
100,IPW.fal,0.7512413720608827,-0.2487586279391173,"[1.0, -1.0]",,false,,A,1000,1.0,mu_true
100,OR,0.8793922112924729,-0.12060778870752709,,"[0.0, 1.0, 2.5, 3.0]",,true,A,1000,1.0,mu_true
100,OR.fal,0.9299567910383268,-0.07004320896167315,,"[0.0, 0.0, 0.0]",,false,A,1000,1.0,mu_true
100,DR,0.8426952805824635,-0.15730471941753654,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",true,true,A,1000,1.0,mu_true
100,DR.ofal,1.3112549663763506,0.31125496637635064,"[-1.0, 1.0, 0.0, 0.0, -1.0]","[0.0, 0.0, 0.0]",true,false,A,1000,1.0,mu_true
100,DR.pfal,0.8949727061032482,-0.1050272938967518,"[1.0, -1.0]","[0.0, 1.0, 2.5, 3.0]",false,true,A,1000,1.0,mu_true
100,DR.o&pfal,0.9056251617489998,-0.09437483825100024,"[1.0, -1.0]","[0.0, 0.0, 0.0]",false,false,A,1000,1.0,mu_true
